"MSTI_VAR","MSTI Variables","COU","Country","YEAR","Year","Unit Code","Unit","PowerCode Code","PowerCode","Reference Period Code","Reference Period","Value","Flag Codes","Flags"
"B_XGDP","BERD as a percentage of GDP","ARG","Argentina","2002","2002","PC","Percentage","0","Units",,,0.09381334990604,,
"B_XGDP","BERD as a percentage of GDP","ARG","Argentina","2003","2003","PC","Percentage","0","Units",,,0.10959072221881,,
"B_XGDP","BERD as a percentage of GDP","ARG","Argentina","2004","2004","PC","Percentage","0","Units",,,0.13320547511744,,
"B_XGDP","BERD as a percentage of GDP","ARG","Argentina","2005","2005","PC","Percentage","0","Units",,,0.13511495797758,,
"B_XGDP","BERD as a percentage of GDP","ARG","Argentina","2006","2006","PC","Percentage","0","Units",,,0.13687354682932,,
"B_XGDP","BERD as a percentage of GDP","ARG","Argentina","2007","2007","PC","Percentage","0","Units",,,0.13899425525976,,
"B_XGDP","BERD as a percentage of GDP","ARG","Argentina","2008","2008","PC","Percentage","0","Units",,,0.12856506141439,,
"B_XGDP","BERD as a percentage of GDP","ARG","Argentina","2009","2009","PC","Percentage","0","Units",,,0.1617015059692,"b; p","Time series break; Provisional value"
"B_XGDP","BERD as a percentage of GDP","ARG","Argentina","2010","2010","PC","Percentage","0","Units",,,0.1515796570575,"p","Provisional value"
"B_XGDP","BERD as a percentage of GDP","ARG","Argentina","2011","2011","PC","Percentage","0","Units",,,0.15623921505566,"p","Provisional value"
"B_XGDP","BERD as a percentage of GDP","ARG","Argentina","2012","2012","PC","Percentage","0","Units",,,0.16095269433407,"p","Provisional value"
"B_XGDP","BERD as a percentage of GDP","ARG","Argentina","2013","2013","PC","Percentage","0","Units",,,0.15016427660651,"p","Provisional value"
"B_XGDP","BERD as a percentage of GDP","ARG","Argentina","2014","2014","PC","Percentage","0","Units",,,0.11807030741665,"p","Provisional value"
"B_XGDP","BERD as a percentage of GDP","ARG","Argentina","2015","2015","PC","Percentage","0","Units",,,0.13402208331534,,
"B_XGDP","BERD as a percentage of GDP","CHL","Chile","2007","2007","PC","Percentage","0","Units",,,0.10750719515006,"y","Compiled according to the System of National Accounts 1993"
"B_XGDP","BERD as a percentage of GDP","CHL","Chile","2008","2008","PC","Percentage","0","Units",,,0.15156175305368,"y","Compiled according to the System of National Accounts 1993"
"B_XGDP","BERD as a percentage of GDP","CHL","Chile","2009","2009","PC","Percentage","0","Units",,,0.10322210210645,"b; y","Time series break; Compiled according to the System of National Accounts 1993"
"B_XGDP","BERD as a percentage of GDP","CHL","Chile","2010","2010","PC","Percentage","0","Units",,,0.09759018279968,"y","Compiled according to the System of National Accounts 1993"
"B_XGDP","BERD as a percentage of GDP","CHL","Chile","2011","2011","PC","Percentage","0","Units",,,0.11964665171653,"y","Compiled according to the System of National Accounts 1993"
"B_XGDP","BERD as a percentage of GDP","CHL","Chile","2012","2012","PC","Percentage","0","Units",,,0.12470110826094,"y","Compiled according to the System of National Accounts 1993"
"B_XGDP","BERD as a percentage of GDP","CHL","Chile","2013","2013","PC","Percentage","0","Units",,,0.13604558694563,"y","Compiled according to the System of National Accounts 1993"
"B_XGDP","BERD as a percentage of GDP","CHL","Chile","2014","2014","PC","Percentage","0","Units",,,0.12495821104019,"y","Compiled according to the System of National Accounts 1993"
"B_XGDP","BERD as a percentage of GDP","CHL","Chile","2015","2015","PC","Percentage","0","Units",,,0.13135402285617,"p; y","Provisional value; Compiled according to the System of National Accounts 1993"
"B_XGDP","BERD as a percentage of GDP","CHN","China (People's Republic of)","2000","2000","PC","Percentage","0","Units",,,0.53554572221379,"b","Time series break"
"B_XGDP","BERD as a percentage of GDP","CHN","China (People's Republic of)","2001","2001","PC","Percentage","0","Units",,,0.56829538984651,,
"B_XGDP","BERD as a percentage of GDP","CHN","China (People's Republic of)","2002","2002","PC","Percentage","0","Units",,,0.6472368540181,,
"B_XGDP","BERD as a percentage of GDP","CHN","China (People's Republic of)","2003","2003","PC","Percentage","0","Units",,,0.69875259447121,,
"B_XGDP","BERD as a percentage of GDP","CHN","China (People's Republic of)","2004","2004","PC","Percentage","0","Units",,,0.81189366100478,,
"B_XGDP","BERD as a percentage of GDP","CHN","China (People's Republic of)","2005","2005","PC","Percentage","0","Units",,,0.89356322293159,,
"B_XGDP","BERD as a percentage of GDP","CHN","China (People's Republic of)","2006","2006","PC","Percentage","0","Units",,,0.97272802713216,,
"B_XGDP","BERD as a percentage of GDP","CHN","China (People's Republic of)","2007","2007","PC","Percentage","0","Units",,,0.99245771054656,,
"B_XGDP","BERD as a percentage of GDP","CHN","China (People's Republic of)","2008","2008","PC","Percentage","0","Units",,,1.05837966258606,,
"B_XGDP","BERD as a percentage of GDP","CHN","China (People's Republic of)","2009","2009","PC","Percentage","0","Units",,,1.217080991747,"b","Time series break"
"B_XGDP","BERD as a percentage of GDP","CHN","China (People's Republic of)","2010","2010","PC","Percentage","0","Units",,,1.255468394075,,
"B_XGDP","BERD as a percentage of GDP","CHN","China (People's Republic of)","2011","2011","PC","Percentage","0","Units",,,1.34464049367447,,
"B_XGDP","BERD as a percentage of GDP","CHN","China (People's Republic of)","2012","2012","PC","Percentage","0","Units",,,1.451279363747,,
"B_XGDP","BERD as a percentage of GDP","CHN","China (People's Republic of)","2013","2013","PC","Percentage","0","Units",,,1.52472583488856,,
"B_XGDP","BERD as a percentage of GDP","CHN","China (People's Republic of)","2014","2014","PC","Percentage","0","Units",,,1.56227346428012,,
"B_XGDP","BERD as a percentage of GDP","CHN","China (People's Republic of)","2015","2015","PC","Percentage","0","Units",,,1.5873462418076,,
"B_XGDP","BERD as a percentage of GDP","EST","Estonia","2000","2000","PC","Percentage","0","Units",,,0.1350569827218,,
"B_XGDP","BERD as a percentage of GDP","EST","Estonia","2001","2001","PC","Percentage","0","Units",,,0.23516648847938,,
"B_XGDP","BERD as a percentage of GDP","EST","Estonia","2002","2002","PC","Percentage","0","Units",,,0.21967452630754,,
"B_XGDP","BERD as a percentage of GDP","EST","Estonia","2003","2003","PC","Percentage","0","Units",,,0.26015552117352,,
"B_XGDP","BERD as a percentage of GDP","EST","Estonia","2004","2004","PC","Percentage","0","Units",,,0.33194591457032,,
"B_XGDP","BERD as a percentage of GDP","EST","Estonia","2005","2005","PC","Percentage","0","Units",,,0.41641954416469,,
"B_XGDP","BERD as a percentage of GDP","EST","Estonia","2006","2006","PC","Percentage","0","Units",,,0.49619776144363,,
"B_XGDP","BERD as a percentage of GDP","EST","Estonia","2007","2007","PC","Percentage","0","Units",,,0.50397142509866,,
"B_XGDP","BERD as a percentage of GDP","EST","Estonia","2008","2008","PC","Percentage","0","Units",,,0.54415164694341,,
"B_XGDP","BERD as a percentage of GDP","EST","Estonia","2009","2009","PC","Percentage","0","Units",,,0.62355045088019,,
"B_XGDP","BERD as a percentage of GDP","EST","Estonia","2010","2010","PC","Percentage","0","Units",,,0.79341512845848,,
"B_XGDP","BERD as a percentage of GDP","EST","Estonia","2011","2011","PC","Percentage","0","Units",,,1.45698365415252,,
"B_XGDP","BERD as a percentage of GDP","EST","Estonia","2012","2012","PC","Percentage","0","Units",,,1.2210672711985,,
"B_XGDP","BERD as a percentage of GDP","EST","Estonia","2013","2013","PC","Percentage","0","Units",,,0.8237107838363,,
"B_XGDP","BERD as a percentage of GDP","EST","Estonia","2014","2014","PC","Percentage","0","Units",,,0.63178056545345,,
"B_XGDP","BERD as a percentage of GDP","EST","Estonia","2015","2015","PC","Percentage","0","Units",,,0.68858617662151,,
"B_XGDP","BERD as a percentage of GDP","ISR","Israel","2000","2000","PC","Percentage","0","Units",,,3.16564448024131,"b; d","Time series break; Definition differs"
"B_XGDP","BERD as a percentage of GDP","ISR","Israel","2001","2001","PC","Percentage","0","Units",,,3.38505941436605,"d","Definition differs"
"B_XGDP","BERD as a percentage of GDP","ISR","Israel","2002","2002","PC","Percentage","0","Units",,,3.3124379715696,"d","Definition differs"
"B_XGDP","BERD as a percentage of GDP","ISR","Israel","2003","2003","PC","Percentage","0","Units",,,3.06043869355226,"d","Definition differs"
"B_XGDP","BERD as a percentage of GDP","ISR","Israel","2004","2004","PC","Percentage","0","Units",,,3.11012282783939,"d","Definition differs"
"B_XGDP","BERD as a percentage of GDP","ISR","Israel","2005","2005","PC","Percentage","0","Units",,,3.3007433223096,"d","Definition differs"
"B_XGDP","BERD as a percentage of GDP","ISR","Israel","2006","2006","PC","Percentage","0","Units",,,3.39225587477873,"d","Definition differs"
"B_XGDP","BERD as a percentage of GDP","ISR","Israel","2007","2007","PC","Percentage","0","Units",,,3.72051964306132,"d","Definition differs"
"B_XGDP","BERD as a percentage of GDP","ISR","Israel","2008","2008","PC","Percentage","0","Units",,,3.60831446038623,"d","Definition differs"
"B_XGDP","BERD as a percentage of GDP","ISR","Israel","2009","2009","PC","Percentage","0","Units",,,3.45483565110561,"d","Definition differs"
"B_XGDP","BERD as a percentage of GDP","ISR","Israel","2010","2010","PC","Percentage","0","Units",,,3.27018307683181,"d","Definition differs"
"B_XGDP","BERD as a percentage of GDP","ISR","Israel","2011","2011","PC","Percentage","0","Units",,,3.36576868001767,"d","Definition differs"
"B_XGDP","BERD as a percentage of GDP","ISR","Israel","2012","2012","PC","Percentage","0","Units",,,3.4991318809404,"d","Definition differs"
"B_XGDP","BERD as a percentage of GDP","ISR","Israel","2013","2013","PC","Percentage","0","Units",,,3.49273513334731,"d","Definition differs"
"B_XGDP","BERD as a percentage of GDP","ISR","Israel","2014","2014","PC","Percentage","0","Units",,,3.61951056993353,"d","Definition differs"
"B_XGDP","BERD as a percentage of GDP","ISR","Israel","2015","2015","PC","Percentage","0","Units",,,3.63009343825572,"d","Definition differs"
"B_XGDP","BERD as a percentage of GDP","ROU","Romania","2000","2000","PC","Percentage","0","Units",,,0.25297931843992,,
"B_XGDP","BERD as a percentage of GDP","ROU","Romania","2001","2001","PC","Percentage","0","Units",,,0.23919301732822,,
"B_XGDP","BERD as a percentage of GDP","ROU","Romania","2002","2002","PC","Percentage","0","Units",,,0.22679086680207,,
"B_XGDP","BERD as a percentage of GDP","ROU","Romania","2003","2003","PC","Percentage","0","Units",,,0.22306789406982,,
"B_XGDP","BERD as a percentage of GDP","ROU","Romania","2004","2004","PC","Percentage","0","Units",,,0.21186294862744,,
"B_XGDP","BERD as a percentage of GDP","ROU","Romania","2005","2005","PC","Percentage","0","Units",,,0.20260333616993,,
"B_XGDP","BERD as a percentage of GDP","ROU","Romania","2006","2006","PC","Percentage","0","Units",,,0.2187941186896,,
"B_XGDP","BERD as a percentage of GDP","ROU","Romania","2007","2007","PC","Percentage","0","Units",,,0.21673374250672,,
"B_XGDP","BERD as a percentage of GDP","ROU","Romania","2008","2008","PC","Percentage","0","Units",,,0.17029352463163,,
"B_XGDP","BERD as a percentage of GDP","ROU","Romania","2009","2009","PC","Percentage","0","Units",,,0.18550532904701,,
"B_XGDP","BERD as a percentage of GDP","ROU","Romania","2010","2010","PC","Percentage","0","Units",,,0.17321834393463,,
"B_XGDP","BERD as a percentage of GDP","ROU","Romania","2011","2011","PC","Percentage","0","Units",,,0.17776340070345,"b","Time series break"
"B_XGDP","BERD as a percentage of GDP","ROU","Romania","2012","2012","PC","Percentage","0","Units",,,0.18802426670057,,
"B_XGDP","BERD as a percentage of GDP","ROU","Romania","2013","2013","PC","Percentage","0","Units",,,0.11855086468713,,
"B_XGDP","BERD as a percentage of GDP","ROU","Romania","2014","2014","PC","Percentage","0","Units",,,0.15856224619977,,
"B_XGDP","BERD as a percentage of GDP","ROU","Romania","2015","2015","PC","Percentage","0","Units",,,0.21513995643667,,
"B_XGDP","BERD as a percentage of GDP","RUS","Russia","2000","2000","PC","Percentage","0","Units",,,0.69739531177737,"y","Compiled according to the System of National Accounts 1993"
"B_XGDP","BERD as a percentage of GDP","RUS","Russia","2001","2001","PC","Percentage","0","Units",,,0.77626129015009,"y","Compiled according to the System of National Accounts 1993"
"B_XGDP","BERD as a percentage of GDP","RUS","Russia","2002","2002","PC","Percentage","0","Units",,,0.81744000437627,"y","Compiled according to the System of National Accounts 1993"
"B_XGDP","BERD as a percentage of GDP","RUS","Russia","2003","2003","PC","Percentage","0","Units",,,0.82511317278732,"y","Compiled according to the System of National Accounts 1993"
"B_XGDP","BERD as a percentage of GDP","RUS","Russia","2004","2004","PC","Percentage","0","Units",,,0.74554989904288,"y","Compiled according to the System of National Accounts 1993"
"B_XGDP","BERD as a percentage of GDP","RUS","Russia","2005","2005","PC","Percentage","0","Units",,,0.68059801601832,"y","Compiled according to the System of National Accounts 1993"
"B_XGDP","BERD as a percentage of GDP","RUS","Russia","2006","2006","PC","Percentage","0","Units",,,0.67040912056063,"y","Compiled according to the System of National Accounts 1993"
"B_XGDP","BERD as a percentage of GDP","RUS","Russia","2007","2007","PC","Percentage","0","Units",,,0.67219471862599,"y","Compiled according to the System of National Accounts 1993"
"B_XGDP","BERD as a percentage of GDP","RUS","Russia","2008","2008","PC","Percentage","0","Units",,,0.61597968203048,"y","Compiled according to the System of National Accounts 1993"
"B_XGDP","BERD as a percentage of GDP","RUS","Russia","2009","2009","PC","Percentage","0","Units",,,0.73211027137238,"y","Compiled according to the System of National Accounts 1993"
"B_XGDP","BERD as a percentage of GDP","RUS","Russia","2010","2010","PC","Percentage","0","Units",,,0.641154133744,"y","Compiled according to the System of National Accounts 1993"
"B_XGDP","BERD as a percentage of GDP","RUS","Russia","2011","2011","PC","Percentage","0","Units",,,0.62328414396532,"y","Compiled according to the System of National Accounts 1993"
"B_XGDP","BERD as a percentage of GDP","RUS","Russia","2012","2012","PC","Percentage","0","Units",,,0.61004562274174,"y","Compiled according to the System of National Accounts 1993"
"B_XGDP","BERD as a percentage of GDP","RUS","Russia","2013","2013","PC","Percentage","0","Units",,,0.63986233711157,,
"B_XGDP","BERD as a percentage of GDP","RUS","Russia","2014","2014","PC","Percentage","0","Units",,,0.6378945434468,,
"B_XGDP","BERD as a percentage of GDP","RUS","Russia","2015","2015","PC","Percentage","0","Units",,,0.65062605311477,,
"B_XGDP","BERD as a percentage of GDP","SGP","Singapore","2000","2000","PC","Percentage","0","Units",,,1.12944715466838,,
"B_XGDP","BERD as a percentage of GDP","SGP","Singapore","2001","2001","PC","Percentage","0","Units",,,1.2783451285834,,
"B_XGDP","BERD as a percentage of GDP","SGP","Singapore","2002","2002","PC","Percentage","0","Units",,,1.27031835813643,,
"B_XGDP","BERD as a percentage of GDP","SGP","Singapore","2003","2003","PC","Percentage","0","Units",,,1.23150391429383,,
"B_XGDP","BERD as a percentage of GDP","SGP","Singapore","2004","2004","PC","Percentage","0","Units",,,1.34195210360514,,
"B_XGDP","BERD as a percentage of GDP","SGP","Singapore","2005","2005","PC","Percentage","0","Units",,,1.42937789639465,,
"B_XGDP","BERD as a percentage of GDP","SGP","Singapore","2006","2006","PC","Percentage","0","Units",,,1.40225481337961,,
"B_XGDP","BERD as a percentage of GDP","SGP","Singapore","2007","2007","PC","Percentage","0","Units",,,1.56128590414747,,
"B_XGDP","BERD as a percentage of GDP","SGP","Singapore","2008","2008","PC","Percentage","0","Units",,,1.88249854401059,,
"B_XGDP","BERD as a percentage of GDP","SGP","Singapore","2009","2009","PC","Percentage","0","Units",,,1.33085014650287,,
"B_XGDP","BERD as a percentage of GDP","SGP","Singapore","2010","2010","PC","Percentage","0","Units",,,1.22459602743508,,
"B_XGDP","BERD as a percentage of GDP","SGP","Singapore","2011","2011","PC","Percentage","0","Units",,,1.33512573236905,,
"B_XGDP","BERD as a percentage of GDP","SGP","Singapore","2012","2012","PC","Percentage","0","Units",,,1.22181112777627,,
"B_XGDP","BERD as a percentage of GDP","SGP","Singapore","2013","2013","PC","Percentage","0","Units",,,1.18777106257859,,
"B_XGDP","BERD as a percentage of GDP","SGP","Singapore","2014","2014","PC","Percentage","0","Units",,,1.33581516895976,,
"B_XGDP","BERD as a percentage of GDP","SVN","Slovenia","2000","2000","PC","Percentage","0","Units",,,0.76383065707995,,
"B_XGDP","BERD as a percentage of GDP","SVN","Slovenia","2001","2001","PC","Percentage","0","Units",,,0.84807609959517,,
"B_XGDP","BERD as a percentage of GDP","SVN","Slovenia","2002","2002","PC","Percentage","0","Units",,,0.85864375924845,,
"B_XGDP","BERD as a percentage of GDP","SVN","Slovenia","2003","2003","PC","Percentage","0","Units",,,0.79601060626743,,
"B_XGDP","BERD as a percentage of GDP","SVN","Slovenia","2004","2004","PC","Percentage","0","Units",,,0.91626227892165,,
"B_XGDP","BERD as a percentage of GDP","SVN","Slovenia","2005","2005","PC","Percentage","0","Units",,,0.83088434625039,,
"B_XGDP","BERD as a percentage of GDP","SVN","Slovenia","2006","2006","PC","Percentage","0","Units",,,0.92327200304543,,
"B_XGDP","BERD as a percentage of GDP","SVN","Slovenia","2007","2007","PC","Percentage","0","Units",,,0.85185754395845,,
"B_XGDP","BERD as a percentage of GDP","SVN","Slovenia","2008","2008","PC","Percentage","0","Units",,,1.04943613220495,"b","Time series break"
"B_XGDP","BERD as a percentage of GDP","SVN","Slovenia","2009","2009","PC","Percentage","0","Units",,,1.17346851377981,,
"B_XGDP","BERD as a percentage of GDP","SVN","Slovenia","2010","2010","PC","Percentage","0","Units",,,1.39526365733153,,
"B_XGDP","BERD as a percentage of GDP","SVN","Slovenia","2011","2011","PC","Percentage","0","Units",,,1.79010764431963,"b","Time series break"
"B_XGDP","BERD as a percentage of GDP","SVN","Slovenia","2012","2012","PC","Percentage","0","Units",,,1.95291448140539,,
"B_XGDP","BERD as a percentage of GDP","SVN","Slovenia","2013","2013","PC","Percentage","0","Units",,,1.99219385005997,,
"B_XGDP","BERD as a percentage of GDP","SVN","Slovenia","2014","2014","PC","Percentage","0","Units",,,1.84428996317585,,
"B_XGDP","BERD as a percentage of GDP","SVN","Slovenia","2015","2015","PC","Percentage","0","Units",,,1.6867481819752,"p","Provisional value"
"B_XGDP","BERD as a percentage of GDP","ZAF","South Africa","2001","2001","PC","Percentage","0","Units",,,0.3846101423609,"m","Underestimated or based on underestimated data"
"B_XGDP","BERD as a percentage of GDP","ZAF","South Africa","2003","2003","PC","Percentage","0","Units",,,0.42174299199859,,
"B_XGDP","BERD as a percentage of GDP","ZAF","South Africa","2004","2004","PC","Percentage","0","Units",,,0.45823212830899,,
"B_XGDP","BERD as a percentage of GDP","ZAF","South Africa","2005","2005","PC","Percentage","0","Units",,,0.50289802556529,,
"B_XGDP","BERD as a percentage of GDP","ZAF","South Africa","2006","2006","PC","Percentage","0","Units",,,0.50250902468196,,
"B_XGDP","BERD as a percentage of GDP","ZAF","South Africa","2007","2007","PC","Percentage","0","Units",,,0.50905189945305,,
"B_XGDP","BERD as a percentage of GDP","ZAF","South Africa","2008","2008","PC","Percentage","0","Units",,,0.52054386058961,,
"B_XGDP","BERD as a percentage of GDP","ZAF","South Africa","2009","2009","PC","Percentage","0","Units",,,0.4442053741371,,
"B_XGDP","BERD as a percentage of GDP","ZAF","South Africa","2010","2010","PC","Percentage","0","Units",,,0.36604733319554,,
"B_XGDP","BERD as a percentage of GDP","ZAF","South Africa","2011","2011","PC","Percentage","0","Units",,,0.34592368603657,,
"B_XGDP","BERD as a percentage of GDP","ZAF","South Africa","2012","2012","PC","Percentage","0","Units",,,0.32400245820364,,
"B_XGDP","BERD as a percentage of GDP","ZAF","South Africa","2013","2013","PC","Percentage","0","Units",,,0.33338307406191,,
"B_XGDP","BERD as a percentage of GDP","TWN","Chinese Taipei","2000","2000","PC","Percentage","0","Units",,,1.21432438514732,"d","Definition differs"
"B_XGDP","BERD as a percentage of GDP","TWN","Chinese Taipei","2001","2001","PC","Percentage","0","Units",,,1.28266447953571,"d","Definition differs"
"B_XGDP","BERD as a percentage of GDP","TWN","Chinese Taipei","2002","2002","PC","Percentage","0","Units",,,1.3067158044892,"b","Time series break"
"B_XGDP","BERD as a percentage of GDP","TWN","Chinese Taipei","2003","2003","PC","Percentage","0","Units",,,1.3917178256601,"b","Time series break"
"B_XGDP","BERD as a percentage of GDP","TWN","Chinese Taipei","2004","2004","PC","Percentage","0","Units",,,1.46178736279088,,
"B_XGDP","BERD as a percentage of GDP","TWN","Chinese Taipei","2005","2005","PC","Percentage","0","Units",,,1.55794007039548,,
"B_XGDP","BERD as a percentage of GDP","TWN","Chinese Taipei","2006","2006","PC","Percentage","0","Units",,,1.63943379902369,,
"B_XGDP","BERD as a percentage of GDP","TWN","Chinese Taipei","2007","2007","PC","Percentage","0","Units",,,1.71190784647673,,
"B_XGDP","BERD as a percentage of GDP","TWN","Chinese Taipei","2008","2008","PC","Percentage","0","Units",,,1.89239814332805,,
"B_XGDP","BERD as a percentage of GDP","TWN","Chinese Taipei","2009","2009","PC","Percentage","0","Units",,,1.99078443009134,,
"B_XGDP","BERD as a percentage of GDP","TWN","Chinese Taipei","2010","2010","PC","Percentage","0","Units",,,2.00733956063982,,
"B_XGDP","BERD as a percentage of GDP","TWN","Chinese Taipei","2011","2011","PC","Percentage","0","Units",,,2.10643128596582,,
"B_XGDP","BERD as a percentage of GDP","TWN","Chinese Taipei","2012","2012","PC","Percentage","0","Units",,,2.19318594481061,,
"B_XGDP","BERD as a percentage of GDP","TWN","Chinese Taipei","2013","2013","PC","Percentage","0","Units",,,2.27307303966012,,
"B_XGDP","BERD as a percentage of GDP","TWN","Chinese Taipei","2014","2014","PC","Percentage","0","Units",,,2.31518373606237,,
"B_XGDP","BERD as a percentage of GDP","TWN","Chinese Taipei","2015","2015","PC","Percentage","0","Units",,,2.36984885246246,,
"B_XGDP","BERD as a percentage of GDP","OECD","OECD - Total","2000","2000","PC","Percentage","0","Units",,,1.47334476493333,"e","Estimated value"
"B_XGDP","BERD as a percentage of GDP","OECD","OECD - Total","2001","2001","PC","Percentage","0","Units",,,1.49111644646606,"e","Estimated value"
"B_XGDP","BERD as a percentage of GDP","OECD","OECD - Total","2002","2002","PC","Percentage","0","Units",,,1.44126873730314,"e","Estimated value"
"B_XGDP","BERD as a percentage of GDP","OECD","OECD - Total","2003","2003","PC","Percentage","0","Units",,,1.43548027719811,"e","Estimated value"
"B_XGDP","BERD as a percentage of GDP","OECD","OECD - Total","2004","2004","PC","Percentage","0","Units",,,1.41878850263353,"e","Estimated value"
"B_XGDP","BERD as a percentage of GDP","OECD","OECD - Total","2005","2005","PC","Percentage","0","Units",,,1.44981439976524,"e","Estimated value"
"B_XGDP","BERD as a percentage of GDP","OECD","OECD - Total","2006","2006","PC","Percentage","0","Units",,,1.48945007224839,"e","Estimated value"
"B_XGDP","BERD as a percentage of GDP","OECD","OECD - Total","2007","2007","PC","Percentage","0","Units",,,1.52184688899787,"e","Estimated value"
"B_XGDP","BERD as a percentage of GDP","OECD","OECD - Total","2008","2008","PC","Percentage","0","Units",,,1.57072143225506,"e","Estimated value"
"B_XGDP","BERD as a percentage of GDP","OECD","OECD - Total","2009","2009","PC","Percentage","0","Units",,,1.55658962495346,"e","Estimated value"
"B_XGDP","BERD as a percentage of GDP","OECD","OECD - Total","2010","2010","PC","Percentage","0","Units",,,1.51935603982047,"e","Estimated value"
"B_XGDP","BERD as a percentage of GDP","OECD","OECD - Total","2011","2011","PC","Percentage","0","Units",,,1.55862362080437,"e","Estimated value"
"B_XGDP","BERD as a percentage of GDP","OECD","OECD - Total","2012","2012","PC","Percentage","0","Units",,,1.5689275517359,"e","Estimated value"
"B_XGDP","BERD as a percentage of GDP","OECD","OECD - Total","2013","2013","PC","Percentage","0","Units",,,1.59920289311705,"e","Estimated value"
"B_XGDP","BERD as a percentage of GDP","OECD","OECD - Total","2014","2014","PC","Percentage","0","Units",,,1.6341998485914,"e","Estimated value"
"B_XGDP","BERD as a percentage of GDP","OECD","OECD - Total","2015","2015","PC","Percentage","0","Units",,,1.64433304370634,"e","Estimated value"
"B_XGDP","BERD as a percentage of GDP","EU15","European Union (15 countries)","2000","2000","PC","Percentage","0","Units",,,1.1411365918529,"e","Estimated value"
"B_XGDP","BERD as a percentage of GDP","EU15","European Union (15 countries)","2001","2001","PC","Percentage","0","Units",,,1.15713517000483,"e","Estimated value"
"B_XGDP","BERD as a percentage of GDP","EU15","European Union (15 countries)","2002","2002","PC","Percentage","0","Units",,,1.15660656932359,"e","Estimated value"
"B_XGDP","BERD as a percentage of GDP","EU15","European Union (15 countries)","2003","2003","PC","Percentage","0","Units",,,1.14698326872153,"e","Estimated value"
"B_XGDP","BERD as a percentage of GDP","EU15","European Union (15 countries)","2004","2004","PC","Percentage","0","Units",,,1.13139964016796,"e","Estimated value"
"B_XGDP","BERD as a percentage of GDP","EU15","European Union (15 countries)","2005","2005","PC","Percentage","0","Units",,,1.1263201851128,"e","Estimated value"
"B_XGDP","BERD as a percentage of GDP","EU15","European Union (15 countries)","2006","2006","PC","Percentage","0","Units",,,1.1521214080073,"e","Estimated value"
"B_XGDP","BERD as a percentage of GDP","EU15","European Union (15 countries)","2007","2007","PC","Percentage","0","Units",,,1.16696073524527,"e","Estimated value"
"B_XGDP","BERD as a percentage of GDP","EU15","European Union (15 countries)","2008","2008","PC","Percentage","0","Units",,,1.21195007380846,"e","Estimated value"
"B_XGDP","BERD as a percentage of GDP","EU15","European Union (15 countries)","2009","2009","PC","Percentage","0","Units",,,1.23647695180728,"e","Estimated value"
"B_XGDP","BERD as a percentage of GDP","EU15","European Union (15 countries)","2010","2010","PC","Percentage","0","Units",,,1.23738015297356,"e","Estimated value"
"B_XGDP","BERD as a percentage of GDP","EU15","European Union (15 countries)","2011","2011","PC","Percentage","0","Units",,,1.28966934812335,"e","Estimated value"
"B_XGDP","BERD as a percentage of GDP","EU15","European Union (15 countries)","2012","2012","PC","Percentage","0","Units",,,1.31835799566237,"e","Estimated value"
"B_XGDP","BERD as a percentage of GDP","EU15","European Union (15 countries)","2013","2013","PC","Percentage","0","Units",,,1.32011866798592,"e","Estimated value"
"B_XGDP","BERD as a percentage of GDP","EU15","European Union (15 countries)","2014","2014","PC","Percentage","0","Units",,,1.34271227921643,"e","Estimated value"
"B_XGDP","BERD as a percentage of GDP","EU15","European Union (15 countries)","2015","2015","PC","Percentage","0","Units",,,1.35359216656278,"e","Estimated value"
"B_XGDP","BERD as a percentage of GDP","EU28","European Union (28 countries)","2000","2000","PC","Percentage","0","Units",,,1.06353865753829,"e","Estimated value"
"B_XGDP","BERD as a percentage of GDP","EU28","European Union (28 countries)","2001","2001","PC","Percentage","0","Units",,,1.07663529206062,"e","Estimated value"
"B_XGDP","BERD as a percentage of GDP","EU28","European Union (28 countries)","2002","2002","PC","Percentage","0","Units",,,1.0658987310926,"e","Estimated value"
"B_XGDP","BERD as a percentage of GDP","EU28","European Union (28 countries)","2003","2003","PC","Percentage","0","Units",,,1.0554957976672,"e","Estimated value"
"B_XGDP","BERD as a percentage of GDP","EU28","European Union (28 countries)","2004","2004","PC","Percentage","0","Units",,,1.03994892850699,"e","Estimated value"
"B_XGDP","BERD as a percentage of GDP","EU28","European Union (28 countries)","2005","2005","PC","Percentage","0","Units",,,1.03379620790928,"e","Estimated value"
"B_XGDP","BERD as a percentage of GDP","EU28","European Union (28 countries)","2006","2006","PC","Percentage","0","Units",,,1.05658968666791,"e","Estimated value"
"B_XGDP","BERD as a percentage of GDP","EU28","European Union (28 countries)","2007","2007","PC","Percentage","0","Units",,,1.06553677751844,"e","Estimated value"
"B_XGDP","BERD as a percentage of GDP","EU28","European Union (28 countries)","2008","2008","PC","Percentage","0","Units",,,1.0997860928305,"e","Estimated value"
"B_XGDP","BERD as a percentage of GDP","EU28","European Union (28 countries)","2009","2009","PC","Percentage","0","Units",,,1.12131556998689,"e","Estimated value"
"B_XGDP","BERD as a percentage of GDP","EU28","European Union (28 countries)","2010","2010","PC","Percentage","0","Units",,,1.12267678429385,"e","Estimated value"
